ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
4314,Dietary Supplement/Medications/Remedy,Patanjali Pachak Shodhit Harad,Cadmium,-1,ppm,Patanjali Ayurved Limited,INDIA,06/27/2019 12:00:00 AM,No
3373,Food-Spice,Dried Parsley,Lead,6.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/04/2019 12:00:00 AM,No
271,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,59,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
3669,Food-Spice,Raw onion powder,Lead,0.56,ppm,powder raw onion,YEMEN,02/20/2019 12:00:00 AM,No
4710,Toys/Children's Products,Car toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,09/29/2019 12:00:00 AM,No
4515,Tableware/Pottery,Sea green mini plate--Interior,Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,JAPAN,08/02/2019 12:00:00 AM,No
1162,Cosmetics,La Bamakoise,Mercury,-1,ppm,H Cosmetiques CI,ITALY,08/06/2014 12:00:00 AM,No
1516,Dietary Supplement/Medications/Remedy,Hipoglos Pomada (medicated cream),Lead,1.7,ppm,andromaco,CHILE,07/24/2015 12:00:00 AM,No
750,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
981,Dietary Supplement/Medications/Remedy,Chandraprabah (Ayurvedic),Lead,17,ppm,Jaihind Pharmacy,INDIA,11/15/2013 12:00:00 AM,No
4022,Dietary Supplement/Medications/Remedy,Fulvic Minerals,Lead,-1,MG/L,Morning star minerals,UNITED STATES,04/12/2019 12:00:00 AM,No
1952,Cosmetics,Santa (Antisept and Germicide) Soap,Mercury,-1,ppm,"Laboritarios Contifarma, S.A.",DOMINICAN REPUBLIC,10/07/2016 12:00:00 AM,No
3269,Food-Spice,Utskho Suneli,Lead,0.72,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/20/2018 12:00:00 AM,No
4242,Cosmetics,Nature's Essence Gold Bleach,Mercury,-1,ppm,Nature's Organics,INDIA,06/27/2019 12:00:00 AM,No
2081,Dietary Supplement/Medications/Remedy,Spirulina,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/05/2016 12:00:00 AM,No
1075,Cosmetics,Vit-Fee Bleaching Treatment,Lead,-1,ppm,RODIS,COTE D'IVOIRE,04/01/2014 12:00:00 AM,No
2398,Food-Spice,Dry Okra,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/25/2017 12:00:00 AM,No
1866,Cosmetics,Surma,Lead,960000,ppm,UNKNOWN OR NOT STATED,PAKISTAN,08/02/2016 12:00:00 AM,No
615,Food Other,Red Food Color,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,10/11/2012 12:00:00 AM,No
947,Food-Spice,Yellow brown spice,Lead,1.7,ppm,UNKNOWN OR NOT STATED,PAKISTAN,11/01/2013 12:00:00 AM,No
4619,Tableware/Pottery,Blue and White Ceramic Bowl with Flowers,Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,JAPAN,09/09/2019 12:00:00 AM,No
3714,Food-Spice,Dried Chile,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,02/25/2019 12:00:00 AM,No
2251,Food-Spice,Svanuri marili,Lead,1600,ppm,UNKNOWN OR NOT STATED,GEORGIA,02/23/2017 12:00:00 AM,No
2222,Other,Souvenir token (Pocket Quotes),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2017 12:00:00 AM,No
4560,Cosmetics,Himalaya baby powder,Lead,1.2,ppm,The Himalaya Drug Company,INDIA,08/16/2019 12:00:00 AM,No
245,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,07/14/2011 12:00:00 AM,No
1472,Dietary Supplement/Medications/Remedy,Herbal capsules,Lead,0.85,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
5045,Dietary Supplement/Medications/Remedy,Chi Kuan Yen Wan Capsule Cough-Ease Support,Arsenic,1.7,ppm,"Chen Li Ji Pharmaceutical Factory Co, Ltd. China",CHINA,12/13/2019 12:00:00 AM,No
3415,Food-Spice,Balqees Spices Yemeni Spices Mix,Lead,570,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/15/2019 12:00:00 AM,No
342,Food-Spice,Georgian spice,Lead,17000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,No
2986,Food-Spice,Patel Brothers Coriander Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/22/2018 12:00:00 AM,No
3214,Food-Spice,Baby Herbal Tea (Forest Collection) with Prebiotics,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/11/2018 12:00:00 AM,No
4520,Food-Spice,Chakwali Rewari,Lead,-1,ppm,Zubsa Enterprises,PAKISTAN,08/05/2019 12:00:00 AM,No
4704,Food-Spice,Cilantro,Lead,1.5,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/24/2019 12:00:00 AM,No
2675,Paint Supplies,Pink chalk,Lead,1.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/28/2017 12:00:00 AM,No
3069,Cosmetics,Nail Color,Lead,10,ppm,Javira,NEPAL,08/08/2018 12:00:00 AM,No
3929,Food-Spice,Chicken Birani,Lead,-1,ppm,Shan,PAKISTAN,04/01/2019 12:00:00 AM,No
4464,Cosmetics,Hashmi Kajal,Lead,7.2,ppm,A.Q. & Company Karachi - Pakistan,PAKISTAN,07/26/2019 12:00:00 AM,No
4683,Cosmetics,Pond's Rejuveness,Mercury,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,09/20/2019 12:00:00 AM,No
4602,Food-Spice,Turmeric,Lead,-1,ppm,not indicated,INDIA,09/05/2019 12:00:00 AM,No
4374,Food-Spice,paprika,Lead,-1,ppm,Kenover Marketing Corp.,UNITED STATES,07/10/2019 12:00:00 AM,No
464,Jewelry,Necklace,Lead,17,ppm,UNKNOWN OR NOT STATED,MEXICO,05/16/2012 12:00:00 AM,No
2525,Food-Spice,Amchur,Lead,1.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/12/2017 12:00:00 AM,No
562,Toys/Children's Products,Red Dora knocker toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/13/2012 12:00:00 AM,No
3332,Food-Spice,Red Pepper,Lead,1.1,ppm,UNKNOWN OR NOT STATED,GEORGIA,12/12/2018 12:00:00 AM,No
1565,Food-Spice,Coriander,Lead,0.53,ppm,UNKNOWN OR NOT STATED,BANGLADESH,12/03/2015 12:00:00 AM,No
3014,Food-Spice,Coriander,Lead,0.35,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/04/2018 12:00:00 AM,No
3864,Food-Spice,Turmeric powder,Lead,13.4,ppm,UNKNOWN OR NOT STATED,BANGLADESH,03/20/2019 12:00:00 AM,No
5106,Food-Spice,Curry,Lead,-1,ppm,Square Food & Beverage Ltd.,BANGLADESH,12/27/2019 12:00:00 AM,No
184,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,05/17/2011 12:00:00 AM,No
1509,Food-Candy,Pelon Pelo Rico,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,07/02/2015 12:00:00 AM,No
1367,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati (Shilajeet&Kutki) (Ayurvedic),Arsenic,1.9,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
4612,Food-Spice,Chilli Powder,Lead,0.82,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/09/2019 12:00:00 AM,No
2345,Tableware/Pottery,Ceramic mug (Exterior),Lead,0.4,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,04/05/2017 12:00:00 AM,No
3930,Food-Spice,Chicken Masala,Lead,-1,ppm,Shan,PAKISTAN,04/01/2019 12:00:00 AM,No
3020,Tableware/Pottery,Ceramic Plate,Lead,56000,ppm,UNKNOWN OR NOT STATED,JAPAN,06/14/2018 12:00:00 AM,No
1213,Toys/Children's Products,Painted figurine,Lead,0.73,ppm,Mattel,CHINA,09/11/2014 12:00:00 AM,No
3080,Food-Spice,Red Chilli Powder,Lead,-1,ppm,Shan Foods(Private) Ltd,PAKISTAN,08/20/2018 12:00:00 AM,No
2886,Food Other,Corn/Rice/Oats Mixture,Lead,-1,ppm,UNKNOWN OR NOT STATED,GHANA,03/09/2018 12:00:00 AM,No
2722,Food-Spice,Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/06/2017 12:00:00 AM,No
1493,Toys/Children's Products,Toy pen,Lead,-1,ppm,Fisher Price,UNITED STATES,05/11/2015 12:00:00 AM,No
204,Food-Candy,Paleton,Lead,-1,ppm,Coronado,MEXICO,06/02/2011 12:00:00 AM,No
3070,Food-Spice,Cumin mixed with other spices,Lead,-1,ppm,UNKNOWN OR NOT STATED,NEPAL,08/08/2018 12:00:00 AM,No
1528,Food Other,Chana Masala,Lead,0.42,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/10/2015 12:00:00 AM,No
4163,Food Other,Green tea,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/22/2019 12:00:00 AM,No
4916,Food-Spice,Turmeric powder,Lead,0.28,ppm,UNKNOWN OR NOT STATED,BANGLADESH,11/19/2019 12:00:00 AM,No
2854,Dietary Supplement/Medications/Remedy,Smriti,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
3270,Food-Spice,Yellow Flower,Lead,370,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/20/2018 12:00:00 AM,No
2660,Dietary Supplement/Medications/Remedy,Quiet Night,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,09/18/2017 12:00:00 AM,No
254,Food Other,Churritos,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/20/2011 12:00:00 AM,No
543,Food-Spice,Chili Powder,Lead,0.58,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/27/2012 12:00:00 AM,No
5069,Religious powder,Vibhuti Powder Butala Emporium,Lead,4.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/18/2019 12:00:00 AM,No
1634,Food-Spice,Seasoning powder,Lead,0.9,ppm,UNKNOWN OR NOT STATED,ALGERIA,12/30/2015 12:00:00 AM,No
2962,Toys/Children's Products,Pink Child's Rubber Duck Toy,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/09/2018 12:00:00 AM,No
2422,Food Other,Chapulines,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,05/15/2017 12:00:00 AM,No
2868,Dietary Supplement/Medications/Remedy,Ashwaganda,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
4056,Dietary Supplement/Medications/Remedy,Ayurvedic Medicine 'Ashokarishta' (in Hindi) /Bhaishajya Ratnawali/Streerodhikar (per product packaging),Mercury,-1,MG/L,Dabur India Ltd.,INDIA,04/18/2019 12:00:00 AM,No
1658,Toys/Children's Products,Crayon,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/26/2016 12:00:00 AM,No
2073,Cosmetics,HENNA,Lead,1.1,ppm,UNKNOWN OR NOT STATED,NEPAL,12/02/2016 12:00:00 AM,No
260,Food-Spice,Oregano,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/17/2011 12:00:00 AM,No
848,Dietary Supplement/Medications/Remedy,Vasa Churna (Ayurvedic),Mercury,0.14,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/17/2013 12:00:00 AM,No
4657,Food-Spice,Chilli,Lead,0.49,ppm,UNKNOWN OR NOT STATED,PAKISTAN,09/12/2019 12:00:00 AM,No
2082,Dietary Supplement/Medications/Remedy,Spirulina,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/05/2016 12:00:00 AM,No
827,Food-Spice,Red hot spices,Lead,4300,ppm,UNKNOWN OR NOT STATED,PAKISTAN,06/27/2013 12:00:00 AM,No
4744,Cosmetics,Kala Kola hair tonic,Lead,5800,ppm,United Trading and Manufacturing (Pvt.) Ltd.,PAKISTAN,10/07/2019 12:00:00 AM,No
1513,Toys/Children's Products,Crayon,Lead,1.6,ppm,UNKNOWN OR NOT STATED,CHINA,07/10/2015 12:00:00 AM,No
317,Food-Spice,Spice,Lead,-1,ppm,UNKNOWN OR NOT STATED,JAMAICA,11/04/2011 12:00:00 AM,No
3654,Food-Spice,Cumin,Lead,0.49,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/15/2019 12:00:00 AM,No
1581,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.5,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
3897,Toys/Children's Products,Sea Turtle Magnetic Toy,Lead,1.4,ppm,UNKNOWN OR NOT STATED,CHINA,03/27/2019 12:00:00 AM,No
909,Food-Candy,Huevitos,Lead,-1,ppm,UNKNOWN OR NOT STATED,ECUADOR,09/25/2013 12:00:00 AM,No
2570,Dietary Supplement/Medications/Remedy,Ctyo-Control,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,07/25/2017 12:00:00 AM,No
2456,Food-Spice,Turmeric Powder,Lead,300,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/07/2017 12:00:00 AM,No
3625,Food-Spice,Food Spice,Lead,0.41,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/12/2019 12:00:00 AM,No
3866,Dietary Supplement/Medications/Remedy,Bella Donna 30,Lead,10.7,ppm,UNKNOWN OR NOT STATED,INDIA,03/20/2019 12:00:00 AM,No
2746,Food-Spice,Dry Fenugreek,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,11/06/2017 12:00:00 AM,No
4981,Food-Spice,Egyptian Meat Seasoning Mix,Lead,0.53,ppm,UNKNOWN OR NOT STATED,EGYPT,12/02/2019 12:00:00 AM,No
4642,Food-Spice,Yu Yee Brand Five Spice Powder,Lead,3,ppm,UNKNOWN OR NOT STATED,CHINA,09/11/2019 12:00:00 AM,No
3178,Dietary Supplement/Medications/Remedy,Turmeric Complex 500mg with Black Pepper,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/03/2018 12:00:00 AM,No
1519,Dietary Supplement/Medications/Remedy,Trishun (Ayurvedic),Arsenic,620,ppm,Zandu/ Emami Limited,INDIA,08/10/2015 12:00:00 AM,No
264,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Mercury,-1,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh,INDIA,08/25/2011 12:00:00 AM,No
3710,Food Other,Black seed oil,Lead,-1,ppm,Zubsa enterprize,PAKISTAN,02/22/2019 12:00:00 AM,No
202,Food-Spice,Chili powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/02/2011 12:00:00 AM,No
1960,Food Other,Homemade Sour Plum Sauce,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,10/26/2016 12:00:00 AM,No
1127,Dietary Supplement/Medications/Remedy,Ambrox cough medicine,Lead,-1,ppm,Square Pharmaceuticals LTD,BANGLADESH,05/16/2014 12:00:00 AM,No
1906,Food-Spice,Mix Masala,Lead,0.68,ppm,UNKNOWN OR NOT STATED,PAKISTAN,08/23/2016 12:00:00 AM,No
4009,Food-Spice,Turmeric,Lead,0.22,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/09/2019 12:00:00 AM,No
3788,Religious powder,Jai Hanuman Sindoor,Lead,1200,ppm,UNKNOWN OR NOT STATED,INDIA,03/05/2019 12:00:00 AM,No
210,Food-Spice,Chili peppers,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/06/2011 12:00:00 AM,No
4609,Food-Spice,Caraway powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/07/2019 12:00:00 AM,No
381,Food Other,Browning Sauce,Lead,0.6,ppm,GRACE,JAMAICA,02/01/2012 12:00:00 AM,No
5092,Cosmetics,Bajaj No Marks Ayurvedic Antimarks Cream,Mercury,-1,ppm,Indo Herbal Products (Unit II),INDIA,12/23/2019 12:00:00 AM,No
1352,Dietary Supplement/Medications/Remedy,Brahmi Bati (Buddhi Vardhak) (Ayurvedic),Lead,86,ppm,Shree Baidyanath,INDIA,02/25/2015 12:00:00 AM,No
1152,Other,Decoration particles,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/18/2014 12:00:00 AM,No
759,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
3895,Food-Candy,Gum,Lead,-1,ppm,UNKNOWN OR NOT STATED,ALGERIA,03/26/2019 12:00:00 AM,No
456,Food Other,Tiger Pops,Lead,-1,ppm,Colombina,COLOMBIA,05/14/2012 12:00:00 AM,No
3256,Food-Spice,Cumin,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,11/15/2018 12:00:00 AM,No
429,Cosmetics,Jackelin Gliter Eyeliner,Lead,-1,ppm,Pantina Cosmetics Inc,UNITED STATES,04/17/2012 12:00:00 AM,No
3985,Tableware/Pottery,Cloud shaped appetizer dish--Exterior,Lead,4.1,MG/CM^2,UNKNOWN OR NOT STATED,JAPAN,04/02/2019 12:00:00 AM,No
816,Toys/Children's Products,Crayon,Lead,0.95,ppm,CRAYON,CHINA,06/25/2013 12:00:00 AM,No
1020,Cosmetics,Surma,Lead,730000,ppm,UNKNOWN OR NOT STATED,AFGHANISTAN,01/07/2014 12:00:00 AM,No
3869,Cosmetics,Nivea,Lead,3.13,ppm,Nivea,INDIA,03/20/2019 12:00:00 AM,No
3749,Food-Spice,Red Pepper,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,03/05/2019 12:00:00 AM,No
262,Dietary Supplement/Medications/Remedy,Phalasarpis (Ayurvedic),Arsenic,-1,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh,INDIA,08/25/2011 12:00:00 AM,No
218,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Arsenic,4,ppm,Shree Baidyanath Ayurved Bhawan,INDIA,06/13/2011 12:00:00 AM,No
4367,Food-Candy,Paleta de leche,Lead,0.31,ppm,UNKNOWN OR NOT STATED,MEXICO,07/08/2019 12:00:00 AM,No
1486,Tableware/Pottery,Kansa Bowl and Spoon Set,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,INDIA,04/16/2015 12:00:00 AM,No
5017,Dietary Supplement/Medications/Remedy,Herparex Extract (Concentrated) Xiao Chai Hu Tang Wan,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,CHINA,12/13/2019 12:00:00 AM,No
5097,Cosmetics,Blue Heaven Kajal,Lead,-1,ppm,Blue Heaven Cosmetics Pvt. Ltd. (Unit-11),INDIA,12/23/2019 12:00:00 AM,No
487,Food Other,Plaster mixture,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/06/2012 12:00:00 AM,No
1827,Food-Spice,Coriander,Lead,-1,ppm,Mtskheta Food Company Ltd,GEORGIA,07/01/2016 12:00:00 AM,No
281,Food-Spice,Georgian spice,Lead,11000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/26/2011 12:00:00 AM,No
5035,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Concentrated) Dietary Herbal Supplement Shu Gan Wan,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,12/13/2019 12:00:00 AM,No
4300,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Sitopaladi Churna,Mercury,0.021,ppm,Herbs India,INDIA,06/27/2019 12:00:00 AM,No
4435,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/22/2019 12:00:00 AM,No
2295,Dietary Supplement/Medications/Remedy,Georgian Tea.,Lead,1.3,ppm,UNKNOWN OR NOT STATED,GEORGIA,03/15/2017 12:00:00 AM,No
697,Food-Candy,Palerindas,Lead,1.3,ppm,Palerindas,MEXICO,01/22/2013 12:00:00 AM,No
340,Food-Spice,Georgian spice,Lead,8.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/12/2011 12:00:00 AM,No
3390,Food-Spice,Turmeric powder,Lead,0.75,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/10/2019 12:00:00 AM,No
1026,Food-Candy,Chocolate,Lead,3.5,ppm,UNKNOWN OR NOT STATED,ECUADOR,01/14/2014 12:00:00 AM,No
4360,Food-Spice,Paprika,Lead,0.73,ppm,Food Industry Visoko,BOSNIA AND HERZEGOWINA,07/03/2019 12:00:00 AM,No
237,Toys/Children's Products,Football,Lead,16,ppm,Multitoys,BRAZIL,06/27/2011 12:00:00 AM,No
2716,Cosmetics,Faiza Beauty Cream (Poonia Brothers),Mercury,5600,ppm,Poonia Brothers (Pak),PAKISTAN,10/02/2017 12:00:00 AM,No
4108,Tableware/Pottery,Item #12. Mortar,Lead,-1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,No
3967,Dietary Supplement/Medications/Remedy,Usana Magnecal D,Lead,0.24,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/02/2019 12:00:00 AM,No
3607,Food-Spice,Chilli Powder,Lead,0.31,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/07/2019 12:00:00 AM,No
90,Food-Spice,Georgian spice (Yellow flour),Lead,14000,ppm,UNKNOWN OR NOT STATED,GEORGIA,04/07/2011 12:00:00 AM,No
220,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Mercury,4.9,ppm,Shree Baidyanath Ayurved Bhawan,INDIA,06/13/2011 12:00:00 AM,No
3577,Food-Spice,Spice Tarmani powder,Lead,0.61,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/31/2019 12:00:00 AM,No
2735,Food-Spice,Coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,GEORGIA,10/13/2017 12:00:00 AM,No
3079,Food-Spice,Tumeric Powder,Lead,0.52,ppm,National Foods,PAKISTAN,08/20/2018 12:00:00 AM,No
277,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Lead,12000,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
4641,Food-Spice,Golden Chick Five Spice Powder,Lead,2.9,ppm,UNKNOWN OR NOT STATED,CHINA,09/11/2019 12:00:00 AM,No
4979,Toys/Children's Products,Solid Tempura Paint,Lead,0.29,ppm,UNKNOWN OR NOT STATED,CHINA,11/29/2019 12:00:00 AM,No
1227,Tableware/Pottery,Mug,Lead,9500,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/24/2014 12:00:00 AM,No
2798,Food Other,Chamomile tea,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,02/13/2018 12:00:00 AM,No
664,Religious powder,Bhai Tika,Lead,2.6,ppm,UNKNOWN OR NOT STATED,INDIA,12/03/2012 12:00:00 AM,No
2538,Dietary Supplement/Medications/Remedy,Levetiracetam,Lead,-1,ppm,"Psicofarma, S. A. DE Mexico",MEXICO,07/17/2017 12:00:00 AM,No
3099,Dietary Supplement/Medications/Remedy,Vitamin B12,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/27/2018 12:00:00 AM,No
4792,Dietary Supplement/Medications/Remedy,Yinchen Wormwood Combo (Li Gan Pian) Herbal Supplement,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,CHINA,10/17/2019 12:00:00 AM,No
4070,Food-Spice,Ginger,Lead,1,ppm,UNKNOWN OR NOT STATED,GRENADA,04/24/2019 12:00:00 AM,No
4590,Tableware/Pottery,Dinner plate w/ bright colored bird and flower designs--Interior,Lead,2.5,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/30/2019 12:00:00 AM,No
1890,Food-Spice,Saffron,Lead,8000,ppm,UNKNOWN OR NOT STATED,RUSSIAN FEDERATION,08/16/2016 12:00:00 AM,No
4052,Dietary Supplement/Medications/Remedy,Shastri,Lead,3.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/18/2019 12:00:00 AM,No
1427,Religious powder,Holi Color - Orange,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,02/25/2015 12:00:00 AM,No
2365,Food-Spice,Kondari,Lead,2.4,ppm,UNKNOWN OR NOT STATED,GEORGIA,04/14/2017 12:00:00 AM,No
1514,Food-Spice,Curry powder,Lead,0.44,ppm,UNKNOWN OR NOT STATED,JAMAICA,07/23/2015 12:00:00 AM,No
1193,Food-Spice,Unlabeled spice - brown seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/22/2014 12:00:00 AM,No
1181,Food-Spice,Utskho Suneli,Lead,2.5,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/14/2014 12:00:00 AM,No
4303,Dietary Supplement/Medications/Remedy,Herbi+ Nature's Treasure Gokshura Capsules,Lead,0.66,ppm,Herbs India,INDIA,06/27/2019 12:00:00 AM,No
2015,Food-Spice,Vegetable Broth and Seasoning,Mercury,-1,ppm,Seitenbacher GmbH Natural Foods,GERMANY,11/03/2016 12:00:00 AM,No
4972,Food-Spice,Cumin Powder,Lead,-1,ppm,Raja Foods,INDIA,11/25/2019 12:00:00 AM,No
4700,Religious powder,Sindoor,Lead,430,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/24/2019 12:00:00 AM,No
4873,Food-Spice,Corriander Powder,Lead,0.42,ppm,UNKNOWN OR NOT STATED,MOROCCO,11/06/2019 12:00:00 AM,No
3767,Dietary Supplement/Medications/Remedy,Sandhus Karela (Bitter Melon),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/05/2019 12:00:00 AM,No
1033,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Lead,3,ppm,Lanzhou Traditional Herbs,CHINA,01/15/2014 12:00:00 AM,No
3620,Toys/Children's Products,Wooden Alphabet Magnet,Lead,-1,ppm,Melissa & Doug,UNKNOWN OR NOT STATED,02/11/2019 12:00:00 AM,No
897,Food Other,Maggi Seasoning,Lead,-1,ppm,Maggi,MALI,09/04/2013 12:00:00 AM,No
4866,Food-Spice,Chicken Base,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,11/06/2019 12:00:00 AM,No
4912,Food-Spice,Turmeric Powder,Lead,0.27,ppm,UNKNOWN OR NOT STATED,INDIA,11/18/2019 12:00:00 AM,No
